3750.5,10531.5,39195
4975.5,2154.5,32570
4064,964,29224
886.5,30824.5,42970
2210,4555,30169.5
2039,3696.5,17599
7783,654.5,15269.5
6293.5,4726,417.5
4316.5,26244,1708
704,5605,6172
355,52071.5,2329.5
2419.5,5760,15810.5
725,7477.5,8000
2636.5,534,5145
8976,4212.5,71612.5
2620.5,5246,4941.5
5165,1590,37714.5
2090,3003,35760
1161,18501,52683
3357.5,8036.5,5356
4006.5,7325,14730
948.5,8585,70213.5
2193.5,4486.5,3831.5
1350.5,12011.5,26843
4970,7670.5,5018.5
8776,23426,7178
4762,6788.5,10810.5
3513,11666,6310.5
1847.5,1175,88741.5
3012.5,60334.5,2451
3147.5,22721,28092.5
8771,4476.5,15025
7474,0.5,13998.5
1563.5,25086,54739.5
2233,3511,53719.5
7716,10686.5,10452
5112,2051.5,21517
12887.5,13881,4399
754,8882,89363.5
416.5,6310.5,27547
0.5,78721.5,0.5
4976.5,37349.5,119137.5
3529,1274,22119
8167.5,19522,0.5
2951,21571,8297.5
2592,16997.5,37806
9602.5,605,35213.5
0.5,22639,48388
28500.5,34791.5,412.5
5368,21791,2651
536.5,3551,32696.5
444,3868.5,5098.5
15338,0.5,57663.5
6878,11456,14995
2865.5,19552,8023
3992,3806,20259.5
4543,12529,2167
7925.5,715.5,17630.5
1142,20011,3719
4777.5,6718.5,9461
6356,4792,0.5
3321.5,3586.5,6092
6763.5,789.5,31721
5618.5,14427.5,69384
3483,15576,26025.5
539,6150.5,814.5
24988.5,28659,13417.5
678.5,6364.5,4830.5
5006.5,16531.5,46138
803.5,9348,60025
16207,228,36537.5
2455.5,16748.5,3466.5
2843.5,4399,9716
5619,15432,46437.5
19707,2161,16635.5
1224,1797,5604
1980,17910.5,10815
9909.5,3136.5,7188
0.5,2300.5,28063.5
7086.5,3954,394.5
5306.5,21030.5,3703.5
2061,1795.5,25972
837.5,4436,4070.5
3765,2208.5,2601.5
4197,10023.5,14333.5
2854,7815,11929.5
913,8892,26590
2199.5,8635.5,37897.5
5220,2448.5,4251.5
2286.5,9680.5,587.5
6215.5,1621,5301.5
135,13142,28009.5
3177.5,6029,36907.5
2590,38433.5,797.5
1005.5,31388.5,40954.5
7530,66984,3162.5
4452.5,15301,10614
15493.5,22052.5,11273.5
2291.5,0.5,31247
1264.5,2499,54880.5
1792,8910.5,4503.5
2237,21166.5,16602.5
7813.5,11533.5,22828.5
1005.5,7053,15181.5
3475.5,1049.5,31748
6913.5,29906.5,11806
0.5,28535,2631
20264.5,11848.5,492
1233.5,37063.5,7173
2516,3038,6014.5
8598.5,9852.5,9804.5
281,1696,57793
5166,30971.5,807
3107,21324.5,13594
1129,34629.5,11879.5
1733,30400.5,10360.5
890.5,6863.5,18469.5
5039.5,30465,13804
2372,44724,50930.5
599.5,6603,6277
1092.5,40977.5,42377.5
2476.5,28335.5,36283.5
3657.5,1854.5,12268.5
4302,58227.5,12489
2014,1412.5,31975.5
2852,17400,18313
12058,4244.5,27377.5
3663.5,7001,39490
10440.5,4081.5,19735
2444,94349,5081.5
20483,1321.5,8951
1897.5,18448,4096.5
456,11221.5,41803.5
3745.5,55238,448
2513.5,40257,445
2472.5,5715.5,14642.5
833.5,5255,51563
13120.5,217.5,4796
2556.5,44044.5,76244.5
893.5,9486.5,7119
17388.5,4063.5,71418.5
5450.5,32046.5,4445.5
2329.5,84284.5,60523.5
2107.5,6245.5,14666
547,337.5,52194
1131.5,13688.5,501.5
3932,20456,18399.5
8769,5881.5,17313.5
3027,11396,18272.5
10835,1622,4011
0.5,6121.5,41848.5
10918,23266,37152.5
7822,11779,829.5
1444.5,16002,43296.5
4712,13668.5,68968.5
10153,26299.5,16147
2408.5,8350,3468.5
2744,5667.5,815.5
3127.5,3236,88252.5
3047,9368,7199
6164,0.5,19871.5
3771,1354,3401.5
17556,10092.5,4628.5
4791.5,3507.5,82009
8116.5,29090.5,54314
15021,4812.5,2333.5
9547.5,4979,62838
20509.5,513,1757
792,3984.5,72645
1683,18095.5,18478
5221,779,23520
0.5,8276,36221.5
1383,17429,77363
3304.5,16800,23118
7557.5,36366.5,12595.5
2900.5,9911.5,59394.5
8409.5,15798.5,416.5
1183.5,40666.5,36124.5
2405,2571.5,0.5
1654,11910,76095
0.5,47028,73654.5
1763.5,5349,30585
2892,8514,0.5
1187,7252.5,5254
6839.5,8741,8018.5
4776.5,6766,17683
8574,3304.5,22146.5
635,32258,6346.5
14703,13002,14512
3648,5484,80458.5
1422.5,19123.5,47261.5
698,24720,28992
210.5,26730,0.5
4546.5,24917,26099
1703,14914.5,95.5
797.5,7545,2317
2519,6531.5,23630
205,15827.5,0.5
1344,12166.5,9005
0.5,33732,23550
1721,4736.5,55195.5
2548.5,3568,4072
5824,13310.5,16152
12507,3938.5,36553
3720,2294,21064.5
947.5,180,37681
9333,3968,18076.5
5217,27860.5,880.5
1710.5,7256,18724.5
2006,39458,29217.5
2210.5,6737,19924.5
562,794,10862
1069.5,7852,1083.5
31480,11387.5,2150
4416,21702,24889
6707,14845.5,11609.5
1892.5,10576,26484
902.5,17188.5,2210.5
1311,609,91962
562.5,34002,48006.5
1278.5,17890.5,56213
7462,18474.5,33721
18811,9559.5,187.5
1362,6963.5,6007.5
2102.5,0.5,42264.5
3318,29830,2539
2889,0.5,5283
1805,14294,26633
328,726.5,116298
4678,15329,38392
411,15601.5,23948
10635.5,61828.5,1287.5
2107.5,42020,0.5
8417.5,6017.5,65940.5
2416,21886,2112
1242,25127.5,786.5
2685.5,1205.5,56055.5
3140.5,39859,12855
2845.5,32467.5,9492.5
0.5,1892.5,16957.5
5262,315,59086.5
2197.5,3468.5,13351
695,29102.5,17637.5
6675.5,30317.5,4599.5
5629,7406,9343
2214.5,12024.5,646.5
1594.5,21081,19479
3004.5,36253,34120.5
8405.5,40107,7236
2526,1025,49464
5579,1789.5,0.5
6756.5,48989,12723
487,5584.5,3677.5
4802,40434.5,49554
10437,0.5,19959
8806,2890.5,30158
6667.5,9855.5,100357
3947,3857.5,12431.5
0.5,17320,31795
5244.5,5150.5,14379
6831.5,26589.5,40090.5
8472,1581.5,4789.5
6429.5,3638,12972.5
4880.5,58830.5,721
6473,36131,1713.5
